核心客户号|签约日期|当前签约日期|零售签约产品代码|零售签约产品描述|签约口径说明
1158304723|2010/2/10|2010/2/10|30105|普通信用卡(金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'30'
1512966333|2015/7/30|2016/3/11|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1171571536|2007/12/18|2007/12/18|10112|按揭|按揭：如客户名下所有按揭贷款账户余额>0，则该客户持有按揭
1521822558|2015/6/6|2015/6/6|20220|如意宝|T03_RYBAO_ACCT中客户为有效客户，则认为是签约客户
1139414976|2015/1/30|2016/1/29|101161|民生微贷|1、贷款品种为(小微企业个人授信S101、微型个人授信贷款S104、存贷合一卡小微企业逾期垫款S103、借贷合一卡小微企业透支S10A)2、担保方式为信用3、(如果是单笔贷款，要求其发放金额小于等于50万)或者(如果是额度循环类贷款，要求其审批额度小于等于50万)4、非委托贷款,且未结清
1217082180|2014/2/17|2015/3/1|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1225656661|2014/2/11|2016/1/25|10111|商贷通|商贷通：如客户名下有商贷通的贷款账户 ，且未结清（有剩余本金）则该客户持有商贷通
1509912154|2014/6/23|2015/6/29|101151|质押贷|一级担保方式，BCOLL 且未结清
1519237223|2015/2/14|2015/2/14|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1527667229|2016/1/26|2016/1/26|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1120480465|2009/5/25|2009/5/25|10114|房贷标志|STAT_CLASS_CD 为 02的客户且贷款余额>0
1076254466|2013/9/26|2016/3/2|20191|贵金属实盘|零售客户金融资产代码为160,且金额>0
1153018880|2013/7/30|2013/7/30|20180|资金归集|包括网银互联授权支付签约 和 网银互联信息查询签约 ，且客户有效，则认为是签约
1260363638|2013/4/18|2013/4/18|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1261569718|2011/1/7|2015/4/22|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1504338451|2013/11/2|2013/11/2|10123|增利系列（低流通性）理财|产品编号FSAA开头 且余额大于0
1213324854|2009/2/9|2011/8/4|30102|信用卡关联还款|信用卡关联还款：持有我行信用卡的客户设置了关联还款账户，则该客户持有信用卡关联还款
1504338451|2013/11/2|2016/1/22|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1508594876|2016/3/22|2016/3/22|10135|私募基金|基金交易流水表（产品属性为私募 7，a，A，b）且市值>0
1504338451|2016/3/22|2016/3/22|10130|基金|基金：如客户名下所有基金市值>0，则该客户持有基金
1519243087|2015/5/18|2015/5/18|10134|股票型基金|基金交易流水表（产品属性为股票型 2）且市值>0
1160398714|2014/8/13|2016/3/1|10132|债券型基金|基金交易流水表（产品属性为债券型 3,4）且市值>0
1520491815|2016/2/17|2016/2/17|60113|银联借记卡【钻石卡】|借记卡折一本通（卡bin622618)       
1519730618|2015/4/13|2015/6/3|101112|消费性微型贷款|A205存贷合一卡消费逾期垫款、A207微型信用消费贷款、A20A借贷合一卡个人消费透支，且未结清
1518273726|2016/1/13|2016/1/13|60114|商户卡|借记卡折一本通（卡bin622619）
1500594994|2016/2/2|2016/2/2|20110|外汇买卖|客户签约我行外汇买卖产品，即视为客户持有该产品
1076254466|2009/6/19|2009/6/19|2019A|贵金属业务|产品包括贵金属实盘和贵金属交易
1165061214|2011/7/27|2011/7/27|30106|普通信用卡(白金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'40'
1513369049|2014/9/19|2014/9/19|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1113699905|2012/8/16|2013/2/20|101027|五年定期存款|存款协议级汇总表（存款期限五年定期)余额>0
1331534628|2014/2/21|2016/1/29|101171|互助基金|二级担保方式，C009 且未结清
1256167349|2010/11/2|2010/11/2|50100|薪资理财卡|是否持有薪资理财卡，统计CARD_BIN = '622620'的数据
1196359882|2015/12/25|2015/12/25|10174|万能型保险|INSUR_CATE_CODE = '4'
1506523792|2014/2/11|2014/2/11|101025|三年定期存款|存款协议级汇总表（存款期限三年定期)余额>0
1218617917|2016/1/29|2016/1/29|101121|住房按揭|A101一手住宅按揭贷款、A102二手住宅按揭贷款、A103一手住宅同名转按揭贷款、A104二手住宅同名转按揭贷款，且未结清
1515326716|2014/11/20|2014/11/20|10125|天溢金类（高流通性）理财|产品编号FSAC开头 且余额大于0
1278696127|2016/3/22|2016/3/22|20171|乐生金|T03_AGENT_FUND_DTL_ACCT.PROD_ID IN (690010,690210),且客户有效，则认为签约
1165063062|2010/7/8|2013/10/13|10102A|短期定期存款|产品包括（三个月及以下定期存款 和 六个月定期存款）余额>0
1518273726|2016/1/13|2016/1/13|60116|商隆卡|借记卡折一本通（卡bin622619）且CO_SIGN_NUM in ('0065','0066','0067')。
1520197317|2015/6/10|2015/6/10|10140|国债|国债：如客户名下所有国债余额>0，则该客户持有国债
1524584236|2015/9/16|2015/9/16|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1515564452|2015/4/13|2015/4/13|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1507780799|2015/6/8|2016/3/21|101024|两年定期存款|存款协议级汇总表（存款期限两年定期)余额>0
1527806037|2016/2/1|2016/2/1|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1108402689|2013/8/10|2013/8/10|10142|中期国债|发行期限为2，3，4年，且余额>0
1092533832|2016/1/25|2016/1/25|10137|偏股型基金 |基金产品属性代码在(2,6)中，且市值>0
1521094023|2016/1/29|2016/1/29|20100|三方存管|三方存管银证合约状态代码 正常，则认为该客户为签约客户
1343829225|2013/1/6|2013/1/6|10124|翠竹系列（中流通性）理财|产品编号FSAB开头 且余额大于0
1500057415|2013/2/18|2016/1/28|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1500792637|2016/3/7|2016/3/7|10173|分红型保险|INSUR_CATE_CODE = '3'
1524453203|2015/9/11|2015/9/11|60120|智家卡|小区金融，卡BIN为“621691”； 
1507780799|2014/9/15|2014/9/15|101021|三个月及以下定期存款|存款协议级汇总表（存款期限在3月及以下定期）余额>0
1342457483|2015/4/30|2015/4/30|10171|储蓄型保险|INSUR_CATE_CODE = '1'
1505346106|2015/1/1|2015/1/1|30105|普通信用卡(金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'30'
1523439207|2016/2/1|2016/2/1|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1213910002|2009/3/25|2009/3/25|10112|按揭|按揭：如客户名下所有按揭贷款账户余额>0，则该客户持有按揭
1519435925|2015/3/9|2015/3/9|20220|如意宝|T03_RYBAO_ACCT中客户为有效客户，则认为是签约客户
1505080641|2015/1/26|2016/1/26|101161|民生微贷|1、贷款品种为(小微企业个人授信S101、微型个人授信贷款S104、存贷合一卡小微企业逾期垫款S103、借贷合一卡小微企业透支S10A)2、担保方式为信用3、(如果是单笔贷款，要求其发放金额小于等于50万)或者(如果是额度循环类贷款，要求其审批额度小于等于50万)4、非委托贷款,且未结清
1266952003|2014/9/7|2014/9/7|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1327120597|2012/9/28|2015/11/13|10111|商贷通|商贷通：如客户名下有商贷通的贷款账户 ，且未结清（有剩余本金）则该客户持有商贷通
1303880880|2013/2/1|2015/4/24|101151|质押贷|一级担保方式，BCOLL 且未结清
1213490439|2016/1/21|2016/1/21|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1513369049|2014/9/19|2014/9/19|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1511570712|2016/3/10|2016/3/10|10114|房贷标志|STAT_CLASS_CD 为 02的客户且贷款余额>0
1096239652|2013/6/17|2013/6/17|20191|贵金属实盘|零售客户金融资产代码为160,且金额>0
1099134499|2013/12/11|2013/12/11|20180|资金归集|包括网银互联授权支付签约 和 网银互联信息查询签约 ，且客户有效，则认为是签约
1519196921|2015/2/13|2015/2/13|10102C|长期定期存款|产品包括三年、四年、五年定期存款 余额>0
1234226795|2010/1/9|2012/3/30|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1294235811|2013/1/16|2013/7/24|10123|增利系列（低流通性）理财|产品编号FSAA开头 且余额大于0
1228577747|2011/9/2|2011/9/2|30102|信用卡关联还款|信用卡关联还款：持有我行信用卡的客户设置了关联还款账户，则该客户持有信用卡关联还款
1504683165|2014/4/11|2014/4/11|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1258413983|2015/6/29|2015/6/29|10135|私募基金|基金交易流水表（产品属性为私募 7，a，A，b）且市值>0
1294235811|2015/5/4|2015/5/26|10130|基金|基金：如客户名下所有基金市值>0，则该客户持有基金
1513977987|2015/6/30|2015/6/30|10134|股票型基金|基金交易流水表（产品属性为股票型 2）且市值>0
1527120760|2016/2/4|2016/2/4|10132|债券型基金|基金交易流水表（产品属性为债券型 3,4）且市值>0
1505885086|2014/7/25|2014/7/25|60113|银联借记卡【钻石卡】|借记卡折一本通（卡bin622618)       
1518305040|2015/4/27|2015/4/27|101112|消费性微型贷款|A205存贷合一卡消费逾期垫款、A207微型信用消费贷款、A20A借贷合一卡个人消费透支，且未结清
1506223235|2014/1/15|2016/2/14|60114|商户卡|借记卡折一本通（卡bin622619）
1185987700|2010/8/2|2010/8/2|20110|外汇买卖|客户签约我行外汇买卖产品，即视为客户持有该产品
1096239652|2013/6/17|2013/6/17|2019A|贵金属业务|产品包括贵金属实盘和贵金属交易
1280909291|2012/2/22|2012/2/22|30106|普通信用卡(白金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'40'
1261569718|2013/1/23|2013/1/23|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1506825347|2014/11/18|2014/11/18|101027|五年定期存款|存款协议级汇总表（存款期限五年定期)余额>0
1342251899|2015/1/7|2015/12/25|101171|互助基金|二级担保方式，C009 且未结清
1296742634|2012/1/4|2012/1/4|50100|薪资理财卡|是否持有薪资理财卡，统计CARD_BIN = '622620'的数据
1265466000|2016/1/19|2016/1/19|10174|万能型保险|INSUR_CATE_CODE = '4'
1512982845|2015/9/21|2015/9/21|101025|三年定期存款|存款协议级汇总表（存款期限三年定期)余额>0
1511570712|2016/3/10|2016/3/10|101121|住房按揭|A101一手住宅按揭贷款、A102二手住宅按揭贷款、A103一手住宅同名转按揭贷款、A104二手住宅同名转按揭贷款，且未结清
1506222938|2014/1/15|2014/1/15|10125|天溢金类（高流通性）理财|产品编号FSAC开头 且余额大于0
1514684512|2016/3/22|2016/3/22|20171|乐生金|T03_AGENT_FUND_DTL_ACCT.PROD_ID IN (690010,690210),且客户有效，则认为签约
1507780799|2014/4/4|2014/5/13|10102A|短期定期存款|产品包括（三个月及以下定期存款 和 六个月定期存款）余额>0
1506223235|2016/2/14|2016/2/14|60116|商隆卡|借记卡折一本通（卡bin622619）且CO_SIGN_NUM in ('0065','0066','0067')。
1201078336|2014/3/14|2014/11/10|10140|国债|国债：如客户名下所有国债余额>0，则该客户持有国债
1108402689|2012/12/11|2012/12/11|20130|网银|SF9_PCIF 中客户状态为正常，则认为是签约客户
1526924251|2015/12/23|2015/12/23|10122|保本收益理财|产品编号FSFA开头 且余额大于0
1509827899|2014/11/18|2014/11/18|101024|两年定期存款|存款协议级汇总表（存款期限两年定期)余额>0
1506502589|2014/1/29|2014/1/29|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1508208828|2014/4/11|2014/4/11|10142|中期国债|发行期限为2，3，4年，且余额>0
1090409915|2015/4/7|2015/4/7|10137|偏股型基金 |基金产品属性代码在(2,6)中，且市值>0
1516556989|2016/3/22|2016/3/22|20100|三方存管|三方存管银证合约状态代码 正常，则认为该客户为签约客户
1504064963|2013/11/7|2013/11/7|10124|翠竹系列（中流通性）理财|产品编号FSAB开头 且余额大于0
1505301331|2013/12/6|2013/12/6|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1523728659|2015/12/18|2015/12/18|10173|分红型保险|INSUR_CATE_CODE = '3'
1522407968|2015/6/18|2015/6/18|60120|智家卡|小区金融，卡BIN为“621691”； 
1525745799|2016/1/27|2016/1/27|101021|三个月及以下定期存款|存款协议级汇总表（存款期限在3月及以下定期）余额>0
1502277912|2016/3/22|2016/3/22|10171|储蓄型保险|INSUR_CATE_CODE = '1'
1119783701|2008/6/17|2008/6/17|30105|普通信用卡(金卡)|信用卡表卡状态'01'，结束日期大于20140430，卡级别为'30'
1301618941|2016/3/18|2016/3/21|10136|偏债型基金|基金产品属性代码在(3,5)中，且市值>0
1120149937|2006/1/12|2006/1/12|10112|按揭|按揭：如客户名下所有按揭贷款账户余额>0，则该客户持有按揭
1526070419|2016/3/9|2016/3/9|20220|如意宝|T03_RYBAO_ACCT中客户为有效客户，则认为是签约客户
1515468770|2015/1/4|2015/12/31|101161|民生微贷|1、贷款品种为(小微企业个人授信S101、微型个人授信贷款S104、存贷合一卡小微企业逾期垫款S103、借贷合一卡小微企业透支S10A)2、担保方式为信用3、(如果是单笔贷款，要求其发放金额小于等于50万)或者(如果是额度循环类贷款，要求其审批额度小于等于50万)4、非委托贷款,且未结清
1113699905|2012/4/24|2012/7/1|101023|一年定期存款|存款协议级汇总表（存款期限一年定期)余额>0
1515468770|2015/1/4|2015/12/31|10111|商贷通|商贷通：如客户名下有商贷通的贷款账户 ，且未结清（有剩余本金）则该客户持有商贷通
1510559537|2015/12/21|2015/12/21|101151|质押贷|一级担保方式，BCOLL 且未结清
1519238742|2015/2/14|2015/2/14|60112|银联借记卡【金卡】|借记卡折一本通（卡bin622622 622616 621691) 
1261569718|2015/4/22|2015/4/22|60111|银联借记卡【普卡】|借记卡折一本通（卡bin622620 900003 622622 623258 623255 622619 621692 621691 415599 622618 622617 622615)    
1140859290|2012/10/19|2012/10/19|10114|房贷标志|STAT_CLASS_CD 为 02的客户且贷款余额>0
1506173238|2015/11/4|2015/11/4|20191|贵金属实盘|零售客户金融资产代码为160,且金额>0
1097253931|2013/12/4|2013/12/4|20180|资金归集|包括网银互联授权支付签约 和 网银互联信息查询签约 ，且客户有效，则认为是签约
